Country/Region;Country_Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Noruega;NOR;;;;;;;;;;;4674151955,09;5070933544,98;6067059287,82;8429532762,15;10819538964,20;11869559394,67;12928617245,49;14231238846,62;16740362054,82;20856025749,89;27550615484,29;27207770711,73;25657576696,62;25431719752,21;26225816332,78;27462313311,31;26430822075,27;29929499072,36;33078717201,17;38304004634,66;47221272584,95;47777692082,25;48588784294,79;44804978785,19;47467411017,91;56528602096,22;65313808180,10;65441796024,54;56898781990,96;62649374294,80;78315344588,61;78221915766,76;78939226934,54;90697014208,64;108690214811,30;134063639891,35;154283286295,67;173599638330,18;212250000000,00;151524418364,26;170473128360,68;205661331278,12;207279587451,65;204907744680,85;194361756149,17;145839991732,98;130783275497,16;144748458593,59;166900830003,07;149032613636,36
Nepal;NPL;;;;;;57094106,84;51187819,92;57881611,76;52859926,58;55308641,98;42469135,80;47703703,70;57975308,64;64260709,31;66375047,55;140262466,72;156521448,62;162959992,00;169586602,17;218166658,33;224583341,67;293583341,67;277668266,82;250371505,20;274961829,06;302055495,88;332467040,81;349348712,94;399163908,41;390158315,20;381884707,67;450607063,67;542824053,45;674654166,67;772440816,33;1099094803,21;1031715000,91;1294985095,56;1108297013,72;1150110375,28;1279281887,94;1355238095,24;1073251679,18;993875698,02;1213488962,70;1185691368,23;1216071411,29;1327426848,73;1602782686,80;1596506175,33;1533460341,31;1684070415,66;1899081334,54;2059901677,89;2301357058,78;2488355029,13;2005967749,52;2263315205,84;2598536507,53;2656086623,12
Nauru;NRU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24663084,65;40421965,89;69086409,57;88232276,60;83539888,00;45760878,61;52409375,45;39218643,94;32555615,84;23601773,71
Nueva Zelandia;NZL;;;;;;;;;;;1434702654,27;1779572994,81;2339572192,51;3073605120,36;2875068946,50;2971538287,78;3630163678,88;4038708403,28;4937290969,90;5935089652,41;6695618606,45;6818749479,64;6702112163,15;6905888538,38;6892046043,76;7232225063,94;8152196873,68;10547199009,59;11833172302,74;11573060306,56;12175342138,29;12465113661,94;12991280306,25;14314473756,98;17024848891,87;18787858661,00;19884140419,04;18712727731,20;16652981735,88;18187243759,41;18810433407,98;19087560689,77;21885258021,59;26333821912,79;30697142857,14;32448778427,09;33025095648,79;40159476739,91;42706825050,96;34875382597,29;44356174905,22;51152198482,00;50852168174,68;55007020974,95;56295937837,02;49540612632,72;49955970136,27;56454831279,72;58178526330,36;
Miembros OCDE;OED;;;;;;;;;;;298277806211,92;333172261254,84;394074337260,55;525686709584,45;691293272195,77;744513966452,88;822451935404,98;934786628787,67;1119985076291,38;1372237532147,46;1618512000081,01;1619328168335,03;1542356969305,08;1532976796990,80;1628365212620,04;1674022948974,38;1947461624097,48;2288673464255,46;2634423161198,68;2835119717429,90;3299282645468,88;3441872481466,13;3697627796923,20;3619220804087,19;4035718441035,79;4788250596190,36;4973900231876,79;5131197971536,04;5207973484703,19;5355081434589,50;5760978949017,51;5595574260746,23;5807974072087,39;6668987519143,39;7957309097033,63;8749640193362,15;9857622149571,81;11369996944833,70;12597421003912,40;10203331551741,70;11666546172146,90;13541652572156,70;13466516772810,20;13868750449687,70;14289611894200,40;12934599986864,80;12871320256158,80;14010047737605,60;15222569987745,60;15024398440361,90
Omán;OMN;;;;;;;;36177851,42;132469402,45;179025677,95;188864890,81;198026948,99;217821782,18;327630453,38;1213376375,22;1416328604,52;1595830920,67;1598147075,85;1598147075,85;2279675448,76;3748117834,39;4695715112,91;4422987840,19;4255935147,65;4435437174,29;4985524030,11;2874345549,74;3817945383,62;3355006501,95;;5518855656,70;4884265279,58;5568270481,14;5378413524,06;5555266579,97;6078023407,02;7609882964,89;7924577373,21;5909903126,14;7649894777,63;11770788616,38;11559977738,72;11780678375,54;12326795046,80;14122154150,14;19632719096,99;22899478403,12;26380016834,87;39559770778,71;29273638504,55;38407509370,61;49418870422,86;54825192069,57;59384384386,19;56696507876,49;39080960267,85;31047680587,78;36963815687,18;46321366928,61;46185723069,13
Otros Estados pequeos;OSS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34269313340,13;43576222523,99;46555997916,71;47889878510,45;44948598147,93;50956791040,03;61016432126,42;58889906610,95;61248522529,66;74044500397,50;92361731671,91;113703453774,02;134658731922,18;163529676778,37;209368808685,84;158374425731,79;204998278661,16;284688262105,29;306407232154,34;313203146467,11;307806163394,44;229549056347,90;207310113119,55;235813040492,21;268711207460,91;251985308586,65
Pakistán;PAK;269004619,91;255984880,30;288744225,12;378622427,55;401931961,36;418311633,77;453170936,58;516589668,21;605837883,24;601007979,84;763754724,91;823603527,93;675563974,51;942116712,38;1208080808,08;1312525252,53;1402121212,12;1413232323,23;1679696969,70;2174646464,65;2978282828,28;3606767676,77;3131090047,39;3495669291,34;3549643811,22;3290831134,56;3922380657,16;4605651034,08;5331871261,75;5652838735,60;5917028934,70;7725443913,95;8442727144,33;8394297012,57;8449775780,28;10132260947,27;10703064802,26;10040494157,27;10252214044,00;9668690514,21;9940178787,15;10600274819,65;11007713543,36;13917671162,71;15350078165,71;17180327371,73;19400851368,10;20137183305,79;21059563684,62;20843801712,90;23946181767,92;29831048429,98;27816080760,87;30699243926,62;29916086156,59;28690885214,61;25484992270,68;25149093615,23;28222894276,02;28153324135,55
Panamá;PAN;245950200,00;282659200,00;346803300,00;380614200,00;407276600,00;464078900,00;518176300,00;582900100,00;637577200,00;701141700,00;753693500,00;827859100,00;894452800,00;1025310500,00;1479040900,00;1680181200,00;1626595600,00;1788323200,00;1915103700,00;2183808400,00;3000600900,00;3253003600,00;3277786800,00;2792310500,00;2752048000,00;2972609600,00;3202394800,00;3233834800,00;2940126900,00;3092916000,00;3699099600,00;4552713300,00;5336629500,00;5626006400,00;6185029900,00;6399816900,00;7036371500,00;8220258000,00;7831147900,00;6896505400,00;7629852800,00;7768180900,00;7489896100,00;7441313900,00;8672878000,00;10561613900,00;12004967500,00;15217763500,00;19644078100,00;18931148600,00;20620600000,00;27135200000,00;30399600000,00;29713700000,00;27635300000,00;25793700000,00;24305500000,00;25995200000,00;27707800000,00;26514900000,00
Perú;PER;519800925,40;603360550,96;656247003,60;664271400,94;806583272,42;809681069,97;951468504,99;956929459,49;1038733473,16;1121418742,90;1294540906,28;1147257883,53;1263534016,38;1465079293,60;1956022867,06;1782670947,07;1870520130,02;2262472759,91;2522009313,49;4310665885,54;4627898926,96;4018470281,79;4101204128,44;3770109296,33;3839630804,73;4326700000,00;2506550000,00;2622033333,33;2331272000,00;2549118239,07;4145688961,34;4190478467,67;4500645313,50;4336828766,78;5732107084,32;6717350828,97;7357698732,84;8418168168,17;7605311667,92;7727286157,48;8676752915,56;8637724124,17;9462717116,30;11167509772,36;15298201417,77;20421330421,33;27068649606,06;32206455736,66;35836836528,93;31948077816,88;41051644189,59;52392070004,72;52881407340,01;49908212739,18;45392391687,21;40404471800,03;43369085360,43;52160711547,31;56347593257,47;54863512420,22
Filipinas;PHL;798628848,63;913828362,63;745668940,98;907647995,10;958600561,22;1121227621,48;1302822312,14;1359431149,17;1283206106,87;1238269626,92;1442862704,61;1515306995,04;1577874992,51;2497224812,40;3448194581,53;3130423984,88;3304436649,06;4137623601,88;4692769285,07;5929706137,50;7649439518,60;8495892249,07;7552224824,36;7087386503,73;7545617323,50;7381027876,16;7863796681,01;8844109939,37;10756730363,55;11968744105,59;12192879619,92;13442351502,62;15431886330,23;17049620389,46;21677013460,93;26948013564,38;33559012347,56;40312853104,95;32322918340,55;37753916618,49;36266221660,03;32480362770,29;33727736558,32;36821926690,81;39736333219,25;44289302518,74;52651028698,05;59294682975,13;60378156419,28;53226150544,67;68500918538,50;68169783975,73;71941908886,38;74318435585,72;81375151054,68;83377968160,40;84987391421,21;97073583138,83;104793441995,79;106783793804,96
Palau;PLW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63462200,00;69693900,00;74662600,00;62655100,00;68096800,00;86635932,92;93064895,63;91291008,00;99077987,67;85105926,51;91363739,01;109201744,08;127453445,43;131910812,38;147996627,81;163479766,85;155099212,65;142610122,68;133528991,70;
Papua Nueva Guinea;PNG;;39424005,64;42336006,06;48048006,88;55888008,00;62045021,84;65628849,82;76716317,62;91499608,02;104266995,18;119274274,83;153375623,02;268023952,10;583013918,48;687957657,53;542348736,75;631558905,15;737932777,36;816899703,77;1043130233,21;1099418691,31;955274888,56;872444143,53;927520631,50;1006788226,13;1020593821,85;1154004426,60;1357087785,00;1581247837,62;1441546343,74;1308008919,17;1600735294,12;2094857972,22;2618765433,36;2945894925,37;2829802499,63;3062487177,54;2426717802,11;2047871461,18;2194649625,84;2330364836,52;2012832113,33;1827176463,02;2454905169,26;2833996151,10;;;;;;;;;;;;;;;
Polonia;POL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32643711340,21;35353288082,79;37183545268,81;45328595269,61;40963676237,05;46823588964,82;51902098243,73;57159803921,57;72646370625,59;87338145231,85;105961366094,89;130339327146,17;165245854257,74;201783579611,49;163328418960,93;191354094119,99;223969218307,01;220604022723,78;239681073213,95;256155967665,24;234563735243,40;245412650907,98;285162596247,98;324494836226,71;330911340313,59
previa al dividendo demográfico;PRE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81395262453,19;73960767889,14;84087269794,01;99625172722,85;118396679103,09;156931719797,00;218148204709,96;243806433912,19;344134839610,85;243014603753,75;325726820533,48;424249643118,06;453191177162,15;396578936199,89;413193774391,70;269760075118,96;234308396124,41;291255868224,19;349359982226,80;331790156051,19
Puerto Rico;PRI;;;;;;;;;;;;1796800000,00;1974300000,00;2465700000,00;3338700000,00;3138400000,00;3346200000,00;4479900000,00;4767900000,00;6033300000,00;7013300000,00;8092800000,00;8881600000,00;8521200000,00;9146000000,00;10543700000,00;11571400000,00;12068100000,00;13952800000,00;16354900000,00;19305400000,00;21323000000,00;21051200000,00;19790700000,00;21752600000,00;23811300000,00;22944400000,00;23946800000,00;30272900000,00;34901800000,00;38465700000,00;46900800000,00;47172300000,00;55175300000,00;55080200000,00;56543200000,00;60118700000,00;60010800000,00;63953600000,00;60806600000,00;61657200000,00;64278000000,00;58351500000,00;62357900000,00;62306200000,00;69467058800,00;71742200000,00;71090900000,00;60573800000,00;
Corea, República Popular Democrática de;PRK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;;;;;;;;;;;1549504881,45;1808141342,76;2398176426,98;3160024529,84;3686495659,04;3092305882,35;2777320954,91;3094730225,25;3702002737,23;5643155737,70;7058033640,37;6501188925,08;6314253279,52;6687714440,83;7358490824,43;7929289328,16;10071952821,34;13172520278,92;15572504178,27;17854164756,81;22960185627,90;23689342306,09;26315596970,60;22422442338,86;25055310386,47;31620944672,95;32556406290,62;31774839336,76;33876548308,10;33745277008,31;33369086972,54;33336046532,44;36320564652,74;45118138826,19;52300273156,20;53404651162,79;63319988709,07;74925562551,33;82011808993,70;66515297304,81;71529145195,49;84344545613,02;81689898111,18;89657048108,18;92334322603,18;80951568281,58;82949308806,19;94573528088,04;105274675792,79;103884598147,33
Paraguay;PRY;;;;;;66349206,35;61714285,71;60198412,70;63952380,95;75531746,03;88698412,70;88888888,89;105873015,87;148968253,97;206802695,06;199642857,14;249071428,57;407007936,51;471531746,03;548674603,17;615865079,37;627833333,33;657801470,59;525092104,54;827269915,11;888944748,97;1276819837,96;1444433945,95;2059098946,43;2468316706,20;3035291401,59;3550997047,16;3566831493,03;4343942839,02;4787159382,55;5598134199,45;5162446921,69;4830120259,02;5059911869,99;3781642164,43;3837259043,41;3452915687,14;3416430254,76;3626068858,76;4397197654,93;5110362042,55;6216897492,09;7745144667,62;9795842928,27;8095869369,51;11002312080,35;13219661068,38;12273695529,71;14343221253,71;14021956331,30;11934366475,14;12756978958,43;14191128088,22;14507631759,02;13226279054,57
Ribera Occidental y Gaza;PSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;413500000,00;562100000,00;546000000,00;650300000,00;734400000,00;751600000,00;885000000,00;615900000,00;477800000,00;515100000,00;596800000,00;723300000,00;736300000,00;1066300000,00;1165000000,00;1133300000,00;1367300000,00;1799400000,00;1871100000,00;2111100000,00;2213600000,00;2244300000,00;2207100000,00;2536000000,00;2598000000,00;
Estados pequeos de las Islas del Pacfico;PSS;;;;;;;;;;;;;;;;;;;;;858288413,39;782823642,06;767744891,75;751784680,92;836535349,60;787223557,78;802448404,12;815907697,28;952607177,21;1088756194,13;1226802031,30;1198934201,14;1238555726,01;1336601602,90;1577385351,06;1676542878,51;1978115044,89;1966671798,91;1575895298,37;1751229595,10;1592404423,70;1450373482,32;1624804286,96;1934097006,14;2091540854,95;2325318072,32;2285488767,37;2508977937,67;3041608121,87;2402051452,05;2967885256,37;3751003084,97;4164828410,91;4114467144,39;4279206680,56;3872368962,68;3956455880,45;4179280415,60;4504001713,25;
posterior al dividendo demográfico;PST;;;;;;;;;;;300259058117,76;336215646034,26;397087183203,70;529911208562,37;698099879190,60;753216274039,62;833042072768,57;945478120555,06;1131716472107,24;1387198386020,18;1636757252573,64;1639029585560,86;1561138884010,97;1549886989790,47;1649650608036,47;1695137193470,58;1975845127314,79;2329131489417,34;2684286036222,35;2891926774327,38;3347847177842,29;3498907085932,51;3764580367587,64;3707524893640,00;4137269090626,23;4900358536617,09;5068624626714,96;5199327502275,82;5194612074094,43;5326721888302,73;5730882183927,51;5539152083248,79;5748364953482,20;6606801417337,88;7884356760352,91;8666483186487,12;9751019572332,95;11216003091525,10;12445664303653,20;10080963367414,40;11598256607180,90;13490433811774,20;13443770444662,10;13840947939054,80;14187668138116,50;12758840302429,40;12661814425704,00;13760474254253,70;14913945868284,90;14621732367443,80
Polinesia Francesa;PYF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43125717,17;50636330,70;90636322,35;129108379,09;116788057,73;166187495,86;155319954,32;154358972,57;190458327,36;168811807,94;;;;;;;;;;;;;;;;;;;
Qatar;QAT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3309340686,81;3608241785,71;3961263818,68;5454670329,67;5240109890,11;7440934065,93;11949450549,45;11556593406,59;11684615384,62;14519780219,78;20363186813,19;28982692307,69;38244780219,78;48048351648,35;70732417582,42;50009065934,07;77975824175,82;121837912087,91;142876098901,10;144510439560,44;140228846153,85;92291208791,21;72397252747,25;85204395604,40;102560989010,99;92046153846,15
Rumania;ROU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6522727272,73;5103947368,42;6981666666,67;6067763157,89;7488942598,19;9594687653,71;9772624067,47;10031110491,07;9596101847,68;9585664905,76;8042562992,31;8929665187,02;11061866585,99;13996536144,58;19300916138,13;24155609705,87;30226593093,63;43141451010,95;56054468220,25;45308070704,75;53854746845,40;67931903168,67;64042731099,71;76385528411,31;82837632867,55;73553461317,62;78593220338,98;88964194941,39;101078166226,91;100909412680,81
Federación de Rusia;RUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110935029375,24;93864126141,83;68740740740,74;286864406779,66;166221968543,89;109667054790,09;115848931221,62;102134384267,21;100138288677,62;84595569294,18;84670999187,65;114429434767,15;113116215289,68;121649122807,02;151697510751,99;203415480735,86;268957446507,62;333908278474,50;392044033024,77;520003701781,28;341583596930,10;445513189914,35;573991825010,30;594193217854,85;592497432241,00;558283087794,63;391365279621,65;330106672194,39;410722488464,73;509503240085,47;481286792703,48
Rwanda;RWA;14800000,00;14000000,00;11600000,00;7600000,00;15600000,00;18000000,00;14045713,14;16773000,00;15049999,00;14489999,00;25299999,00;22766638,95;20411486,89;33721790,47;37535558,22;52450624,37;92977882,19;106530355,42;133872850,97;233473705,95;181144470,56;138251014,51;162572532,77;171374038,31;200513014,19;184987470,95;244728622,49;160729968,06;158571149,95;147651245,80;143182955,20;139864281,48;112984489,16;102031319,98;47498580,00;66627296,73;83373731,50;144372284,27;111106098,96;117771983,69;112685214,79;145034254,58;122669896,74;166458044,66;247401935,06;314064005,29;359783023,81;556168240,53;579357690,71;587555846,02;654631747,35;861353325,34;906110108,97;1040401400,48;1131386320,72;1121586764,97;1343923765,15;1899511803,84;2037223408,38;2259247342,62
Asia meridional;SAS;2761955376,01;2853341680,05;2983627918,98;3332679744,95;3400843225,55;3472305812,48;3481337733,99;3663760464,29;3813467563,72;3911659565,04;4544036572,84;4548105688,07;4644739036,75;5894524228,22;7581533270,43;8676858659,80;10008776177,61;11424182342,28;12224861006,52;14824725448,69;16958934192,54;17803711134,61;17696893278,63;18864284525,74;19575378169,82;18615654286,76;19901657043,10;23576370734,34;27004722650,57;30432099861,11;33375252857,71;35909392729,48;40119514207,26;43157721126,17;48768158530,53;59300111921,51;62149325285,45;66656589610,11;69660341587,35;75236553715,73;85366699347,56;86333616184,24;98434344349,02;119581146112,83;158321047991,67;197821471565,39;241855040846,00;298779083780,22;339189283869,16;323772777567,81;431981575906,50;520018104490,62;520368148075,26;551237230416,86;552008437800,91;500629897147,08;523142984641,97;584140285491,86;632221597483,54;627140876774,94
Arabia Saudita;SAU;;;;;;;;;1998980666,67;2161704511,11;2731714666,67;3878685923,15;5951640127,39;14903186208,39;28581089014,08;34300631680,69;38230222662,89;42599358883,44;39584362866,22;61362175672,46;104411278444,10;115769696969,70;77740796919,67;49690593342,98;41296821793,42;31243235781,34;23221442073,99;26447263017,36;27645126835,78;32174632843,79;47445927903,87;50652603471,30;53610680907,88;45678237650,20;45960747663,55;53521228304,41;63501201602,14;64989052069,43;43493066666,67;56061600000,00;82259466666,67;72980533333,33;77641333333,33;98956800000,00;131920533333,33;187388647220,52;225506542056,08;249318478985,99;322853600000,00;202056266666,67;261831200000,00;376224266666,67;399419733333,33;387643939066,67;354541430160,00;218010394722,27;200860075477,29;239993341453,87;314916582179,44;285859922577,60
Sudán;SDN;190333333,33;189000000,00;225333333,33;262000000,00;250333333,33;239000000,00;246666666,67;282000000,00;294333333,33;336666666,67;398333333,33;415333333,33;461666666,67;530333333,33;584000000,00;677000000,00;783333333,33;816000000,00;607500000,00;899250000,00;789333333,33;963500000,00;918000000,00;872230769,23;820571428,57;712800000,00;747500000,00;1113055555,56;584476190,48;816777777,78;499000000,00;379500000,00;369020533,88;375733207,78;600118784,53;687264417,28;555550847,46;624215840,58;754007519,92;831000039,60;1959294026,14;1502577773,48;2069337700,81;2616599317,96;3810409600,25;5086917942,61;6832645406,40;10045701106,10;13138471581,67;7977568937,35;11484242890,08;10024154589,37;4864730110,56;5103738632,54;5292261478,26;6078916177,05;5088615985,77;4313255937,14;2621211724,34;2341152055,83
Senegal;SEN;168550127,89;224220965,68;220365435,08;197692086,52;207658218,39;212163057,00;231503660,37;212961637,52;258523833,07;267008926,41;304596799,69;299524430,76;428828227,40;458246864,66;774649346,00;889748165,27;899071071,59;1097890900,05;856134406,13;1122831404,67;1059910427,25;1275602378,04;1148751453,07;1235618658,02;1163901069,89;1043715297,23;1302687725,99;1355918432,89;1406835574,68;1521545352,55;1838986070,94;1642175709,28;1698959248,45;1456846737,88;1558605413,64;1906401737,04;1730536159,15;1615744070,36;1763790642,73;1827095461,73;1654350828,25;1773819370,20;1927765449,26;2311722942,68;2759309509,57;2978080165,04;3036158353,35;2871511233,41;3497613806,71;3116968874,36;3218800216,57;3792732561,96;3967114126,30;4209550908,73;4311504862,81;4030818402,27;4105254827,16;4604564108,19;5347710355,54;5374064530,11
Singapur;SGP;1147523846,86;1089017378,81;1141219129,75;1295243695,28;1091630733,05;1201130275,71;1351659479,94;1415000653,34;1791552332,42;2193159545,28;2420456030,31;2704396968,51;2904841511,78;4373973333,33;7804712297,55;7724978456,24;9457765782,48;10772340942,21;12436295810,45;17169305189,09;24031178147,71;28092845133,57;29812562124,30;29675560747,66;30900662565,07;29160517556,61;27644243443,48;34308211628,55;46864672364,67;54623086861,46;64045069989,23;76631490593,34;84308164518,11;97965837356,11;122469294225,48;159044094821,50;169137092198,58;169507139008,62;142984165869,98;152503834808,26;180957134570,77;164229725958,59;170349156707,25;197816209390,43;246120399952,67;287771208844,03;338933161306,56;385007166080,55;443359389356,14;370529804056,38;474820095342,87;567998330418,19;580494438665,28;600013186286,26;604367926761,90;549431990107,65;526075859572,93;583579115069,88;663143979833,93;645592728338,95
Islas Salomón;SLB;;;;;;;;;;;;;;;;;;;;;;69064582,85;68170116,36;69388821,17;96333516,53;77120475,42;77289692,79;79718464,53;99447779,11;96284667,71;90912685,86;107448062,47;128410914,93;158766508,77;170808774,38;188114742,07;194537909,38;219591595,15;170508347,87;172092350,30;104816365,03;66123531,64;68560336,65;87864213,49;116023354,31;141024449,20;165043695,38;214943805,54;269474180,10;234921787,71;336043276,09;541987358,17;635199994,56;598000000,00;595075929,11;520455557,38;;;;
Sierra Leona;SLE;;;;;108122255,13;103739958,50;104299958,28;94448134,30;78120031,25;112920045,17;134760053,90;131184001,81;129248659,44;141729814,22;156290000,36;170571070,17;128140613,21;136415176,62;190441625,92;220819890,82;251666984,19;256578379,78;204093165,95;110166389,97;115540150,20;127012171,18;58414118,82;224167528,01;303069450,08;223145475,06;225361107,66;243739338,71;214817781,34;186687224,67;269120504,52;161860434,32;164289127,84;112226184,41;94546559,22;92561800,24;115314755,51;85492032,32;107153406,38;192923463,52;238584015,10;290042436,85;317931420,72;336802821,45;338717766,51;331270804,72;432978661,23;478655062,62;1251015326,48;1408534692,48;1542664519,09;816852288,77;915541736,27;974210447,76;713559228,93;659056080,21
El Salvador;SLV;;;;;;231600000,00;229240000,00;250280000,00;255960000,00;243320000,00;281360000,00;292160000,00;367680000,00;432120000,00;540040000,00;622640000,00;827560000,00;1122680000,00;946719900,00;1280560000,00;1220920000,00;917000000,00;774247000,00;858652600,00;796567700,00;848385400,00;930400000,00;751724100,00;662448600,00;578784600,00;891100175,40;904756600,00;937870800,00;1294122000,00;1529942400,00;1923081200,00;2026644400,00;2659875600,00;2667080400,00;2752938000,00;3161574400,00;3071774700,00;3231026200,00;3433269900,00;3555578400,00;3713680000,00;4150320000,00;4349400000,00;4809800000,00;4215800000,00;4971100000,00;5878600000,00;6110240000,00;6536780000,00;6677030000,00;6911040000,00;6884530000,00;7251410000,00;7517170000,00;7982940000,00
San Marino;SMR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2476172231,71;2541293662,14;2580002750,61;2757689832,53;
Somalia;SOM;22945943,78;30659933,98;26039938,06;34299919,08;36679918,13;41803776,06;38499782,44;37099777,40;42699730,36;48985714,29;37142857,14;43907626,18;65615119,55;70524571,52;81652120,10;88594086,74;81000763,78;101014492,75;145994475,14;143504008,40;200271074,39;173525712,11;201101592,53;173400620,33;115004196,82;55477537,08;64782760,65;67562031,22;50072045,82;83929436,05;89748800,18;;;;;;;;;;;;;;;;;;;;;;;942600660,00;944701298,00;1037964070,00;1067190800,00;994339300,00;1119461265,92;1120361324,46
Serbia;SRB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;869519774,01;2447299813,78;3472726350,15;3643557841,85;2082768083,01;603908121,31;2681201308,55;3440308206,89;5203770400,14;6571202472,02;7741608183,01;9563353180,69;11781287690,22;14845675522,89;11899419359,99;13489125666,26;16256083858,11;15524118113,11;19285832719,77;19802613644,20;17915468415,99;19742887851,05;22297844539,99;25540389777,50;26277886091,73
África al sur del Sahara (excluido altos ingresos);SSA;6023322267,57;6432168450,15;6774172858,43;7311311555,08;8008138635,99;8400857127,56;8970914257,59;9281474387,34;10197644554,75;11001279320,62;12064106393,85;12631403850,58;15147345631,28;20667956628,66;32759284202,71;32161815156,39;35215839584,57;43173898610,01;45350359135,72;60931349961,90;85916227295,46;71712204171,80;60758636103,76;55628272932,54;54330978777,88;53287179761,64;53989284428,57;67780087374,30;67674274052,19;74732766031,15;80298690635,46;79215921908,69;80295522883,43;73564961050,17;76815632994,45;95499970303,80;101554668990,80;107329377430,03;95663854671,83;98523045047,37;120478492793,29;111478217075,97;120943176277,53;147859494540,61;177953958277,39;222808396129,95;292459598159,86;328798368016,57;414441218244,76;310930765047,38;417373477889,49;521786895020,83;527537602178,18;471077324500,56;479243215989,27;350165290085,58;318886077845,75;375967685761,66;421237601420,68;407579952146,43
Sudán del Sur;SSD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9630874288,72;7377203307,65;8970707666,28;9850171395,12;5110494406,78;1794877728,81;5360319322,03;4397355862,60;;;;
África al sur del Sahara;SSF;6069136853,59;6481092801,47;6825698563,24;7366922843,55;8069050129,70;8464755716,15;9039148813,98;9352071125,79;10275209865,54;11084957237,12;12155868384,26;12727480818,17;15262559351,98;20825161213,57;33008457827,73;32406444313,13;35483698257,96;43457415784,43;45673484300,20;61275878700,52;86201976557,43;71983865963,64;61082456493,69;55985129085,72;54698721711,64;53748502523,56;54814182172,49;68939433143,11;69048148022,43;76097885975,90;82053573101,66;81034552544,56;82266237608,28;75557076212,26;78932589126,38;97960369702,13;104602359323,88;110052531373,53;98628138271,86;101541209532,38;123877413296,05;115255958095,97;124568706905,26;151837485418,69;182158048611,74;227409609716,65;297459464832,88;334323970409,93;420543658789,14;316217574220,30;423428105679,39;528848476242,07;534867826154,92;478156940966,40;486679577756,73;356877211861,22;325454627346,94;382943804356,87;428353960088,06;414326921725,88
Pequeños Estados;SST;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47346824645,89;57975467218,15;61790857255,18;64198928777,24;60739516280,41;68135679396,70;79247079032,28;76049761627,18;79067120710,49;93662837006,24;114539171788,33;138506965214,32;162700600829,55;195288320865,91;246333074498,31;187290227204,18;238895713669,57;326801503517,30;351193322750,08;358578635608,90;353327996239,06;268052787930,82;244160409862,97;276366509295,29;314282563277,17;296784993969,13
Santo Tomé y Príncipe;STP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suriname;SUR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1385355541,79;1589435336,98;2010564663,02;1710018214,94;2295476069,06;;;;;;;;;
República Eslovaca;SVK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3035595479,94;5934465323,28;9799241816,54;8665771843,52;11155008897,85;13934637908,50;13765020278,83;14852919451,68;13589532386,17;14114444917,96;15520010134,51;17565070246,09;20013929041,97;29182816027,09;39585649366,77;45394964556,65;57443155187,55;72086157952,37;80524297641,72;60583638510,70;69727530607,62;84162728632,68;85952964123,77;92420771966,52;92590193819,00;81400844579,20;84017898919,71;90870846654,88;101703390231,19;97132332034,49
Eslovenia;SVN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14747182203,39;9892826086,96;7386170400,94;6955369312,17;8058963720,93;9701955115,24;9921480169,97;9875306122,45;10518606462,78;10017114040,87;10172240637,11;10802787759,13;12290189526,18;15114769177,37;18946986796,21;21655505534,14;25611438966,25;32595881467,29;36838675845,91;28842909141,43;30955558259,68;36188777199,29;33953235581,06;35922181727,43;38023086500,11;33243499233,28;34714574721,40;40388825720,14;45926691437,52;45367241857,57
